sample	demand_type	total_demand	free_count	fixed_count	total_cost	transport_cost	spot_cost	mqc_penalty	spot_quantity	mqc_shortfall	selected_capacity	selected_mqc	covered_lanes	capacity_short_lanes	lane_capacity_shortfall	selected
53	REALIZED	1712.1910516202	9	7	75193.4483163999	73333.3503897647	1860.0979266351	0.0000000000	14.2380213424	0.0000000000	2794.0195192988	1089.6730511286	20	2	14.2380213424	0|1|3|7|9|10|11
53	REALIZED	1712.1910516202	9	8	70090.1790218221	68382.1388613406	1708.0401604816	0.0000000000	18.7345630809	0.0000000000	3066.1506432385	1181.2174379782	20	2	18.7345630809	0|3|5|6|7|9|10|11
53	REALIZED	1712.1910516202	9	9	67335.7921322465	66295.2642795471	1040.5278526995	0.0000000000	14.4261768016	0.0000000000	3384.7630395778	1286.0430676227	20	1	14.4261768016	0|2|3|5|6|7|9|10|11
53	CONDITIONAL_MEAN	1709.7383004605	9	2	139155.9673346600	57241.5543407871	81914.4129938729	0.0000000000	757.2136702922	0.0000000000	954.3570251389	397.1673027416	16	19	757.2136702922	3|11
53	CONDITIONAL_MEAN	1709.7383004605	9	3	119454.0065507884	77351.1575041000	42102.8490466883	0.0000000000	381.4895041560	0.0000000000	1514.0360630925	602.6298756874	17	18	381.4895041560	3|7|11
53	CONDITIONAL_MEAN	1709.7383004605	9	4	103293.3365527252	80923.1209282401	22370.2156244850	0.0000000000	203.8481891189	0.0000000000	1642.2587853235	627.0120223002	19	13	203.8481891189	0|7|9|11
53	CONDITIONAL_MEAN	1709.7383004605	9	5	90220.8969763429	79133.6651261666	11087.2318501762	0.0000000000	93.0744220903	0.0000000000	2137.4466278425	858.5344523905	20	8	93.0744220903	0|3|7|9|11
53	CONDITIONAL_MEAN	1709.7383004605	9	6	81350.3659580836	75842.3206468556	5508.0453112280	0.0000000000	50.6367093491	0.0000000000	2415.5227885799	966.2485860126	20	6	50.6367093491	0|3|7|9|10|11
53	CONDITIONAL_MEAN	1709.7383004605	9	7	73804.2337449365	70013.5297388448	3790.7040060917	0.0000000000	29.6529972571	0.0000000000	2927.1862260357	1111.9944310786	20	4	29.6529972571	0|1|3|7|8|9|11
53	CONDITIONAL_MEAN	1709.7383004605	9	8	68059.9406462208	67403.7960906786	656.1445555422	0.0000000000	4.2350143471	0.0000000000	2990.3846901583	1140.7816339152	20	1	4.2350143471	0|1|3|6|8|9|10|11
53	CONDITIONAL_MEAN	1709.7383004605	9	9	65230.3477166514	64765.8250874760	464.5226291754	0.0000000000	4.8296984077	0.0000000000	3490.1793937323	1327.6453713896	20	2	4.8296984077	0|2|3|6|7|8|9|10|11
54	REALIZED	2111.1558260507	9	2	179929.6507311279	57413.5435688544	122516.1071622735	0.0000000000	1156.7988009119	0.0000000000	954.3570251389	397.1673027416	16	20	1156.7988009119	3|11
54	REALIZED	2111.1558260507	9	3	158967.8446016933	86056.3130863980	72911.5315152952	0.0000000000	701.4127390943	0.0000000000	1514.0360630925	602.6298756874	17	16	701.4127390943	3|7|11
54	REALIZED	2111.1558260507	9	4	139517.6931296600	94429.7370026457	45087.9561270143	0.0000000000	452.2504121422	0.0000000000	1809.4279438853	733.5581620655	20	13	452.2504121422	0|3|7|11
54	REALIZED	2111.1558260507	9	5	123863.7007183975	93002.8996481186	30860.8010702788	0.0000000000	293.1856171803	0.0000000000	2137.4466278425	858.5344523905	20	10	293.1856171803	0|3|7|9|11
54	REALIZED	2111.1558260507	9	6	108687.9610682561	96990.1561859086	11697.8048823475	0.0000000000	138.8275262747	0.0000000000	2443.2731411623	946.9676621957	20	5	138.8275262747	0|3|5|7|9|11
54	REALIZED	2111.1558260507	9	7	98419.4229093042	94118.6999133319	4300.7229959723	0.0000000000	41.5454345184	0.0000000000	2721.3493018997	1054.6817958179	20	3	41.5454345184	0|3|5|7|9|10|11
54	REALIZED	2111.1558260507	9	8	92324.2161106374	89675.7425884263	2648.4735222111	0.0000000000	25.7644727619	0.0000000000	3066.1506432385	1181.2174379782	20	2	25.7644727619	0|3|5|6|7|9|10|11
54	REALIZED	2111.1558260507	9	9	88005.5667690508	86265.1867186741	1740.3800503767	0.0000000000	19.9032812771	0.0000000000	3384.7630395778	1286.0430676227	20	2	19.9032812771	0|2|3|5|6|7|9|10|11
54	CONDITIONAL_MEAN	2186.7219667879	9	2	195251.8187881976	57413.5435688544	137838.2752193431	0.0000000000	1232.3649416491	0.0000000000	954.3570251389	397.1673027416	16	20	1232.3649416491	3|11
54	CONDITIONAL_MEAN	2186.7219667879	9	3	171665.4040001049	95235.0814807687	76430.3225193361	0.0000000000	689.8409824661	0.0000000000	1514.0360630925	602.6298756874	17	18	689.8409824661	3|7|11
54	CONDITIONAL_MEAN	2186.7219667879	9	4	152076.9454753748	108300.6044260736	43776.3410493011	0.0000000000	395.1728084848	0.0000000000	1842.0547470497	727.6061660124	18	15	395.1728084848	3|7|9|11
54	CONDITIONAL_MEAN	2186.7219667879	9	5	133399.9799787154	107433.2566326615	25966.7233460537	0.0000000000	219.2171080191	0.0000000000	2137.4466278425	858.5344523905	20	13	219.2171080191	0|3|7|9|11
54	CONDITIONAL_MEAN	2186.7219667879	9	6	119498.7531739362	107093.8574575361	12404.8957164001	0.0000000000	105.6053168820	0.0000000000	2548.6894953168	988.5699659626	20	7	105.6053168820	0|3|7|8|9|11
54	CONDITIONAL_MEAN	2186.7219667879	9	7	109365.1535352137	100930.6811054669	8434.4724297467	0.0000000000	69.2440775585	0.0000000000	2927.1862260357	1111.9944310786	20	5	69.2440775585	0|1|3|7|8|9|11
54	CONDITIONAL_MEAN	2186.7219667879	9	8	101303.2136752892	98374.1426933687	2929.0709819204	0.0000000000	22.8036369018	0.0000000000	3199.3173499755	1203.5388179281	20	4	22.8036369018	0|3|5|6|7|8|9|11
54	CONDITIONAL_MEAN	2186.7219667879	9	9	95925.3414220664	94854.4043873520	1070.9370347143	0.0000000000	10.5335153081	0.0000000000	3477.3935107128	1311.2529515503	20	2	10.5335153081	0|3|5|6|7|8|9|10|11
55	REALIZED	2261.9084604577	9	2	223176.0331441855	49541.4452496388	173634.5878945466	0.0000000000	1393.4484366995	0.0000000000	954.3570251389	397.1673027416	16	18	1393.4484366995	3|11
55	REALIZED	2261.9084604577	9	3	204950.9724759861	65252.1724228949	139698.8000530912	0.0000000000	1135.8503008225	0.0000000000	1365.5998926132	527.2028163137	18	16	1135.8503008225	3|8|11
55	REALIZED	2261.9084604577	9	4	186540.6433567750	75127.6268098798	111413.0165468951	0.0000000000	845.0341737448	0.0000000000	1642.2587853235	627.0120223002	19	13	845.0341737448	0|7|9|11
55	REALIZED	2261.9084604577	9	5	168892.5965873366	88227.9409903484	80664.6555969882	0.0000000000	627.2288159576	0.0000000000	2053.5016527978	757.0475358724	19	11	627.2288159576	0|7|8|9|11
55	REALIZED	2261.9084604577	9	6	155967.3967492153	99344.7708573671	56622.6258918481	0.0000000000	459.4489711850	0.0000000000	2358.5424923715	927.5389087677	19	11	459.4489711850	0|4|7|8|9|11
55	REALIZED	2261.9084604577	9	7	145141.3594321813	95946.7775905362	49194.5818416450	0.0000000000	383.1461339246	0.0000000000	2853.7303348905	1159.0613388579	20	8	383.1461339246	0|3|4|7|8|9|11
55	REALIZED	2261.9084604577	9	8	138103.6461133679	95741.7248156604	42032.3944613865	329.5268363209	317.3975784236	19.9457975796	3131.8064956279	1266.7754724801	20	6	317.3975784236	0|3|4|7|8|9|10|11
55	REALIZED	2261.9084604577	9	9	132112.6680655711	95749.0081889567	35980.4006427412	383.2592338732	253.4397366156	23.1981442989	3450.4188919671	1371.6011021246	20	6	253.4397366156	0|2|3|4|7|8|9|10|11
55	CONDITIONAL_MEAN	1919.8852899403	9	2	162947.2807814787	57413.5435688544	105533.7372126242	0.0000000000	965.5282648014	0.0000000000	954.3570251389	397.1673027416	16	20	965.5282648014	3|11
55	CONDITIONAL_MEAN	1919.8852899403	9	3	142039.9229594196	82555.9888943597	59483.9340650598	0.0000000000	541.1460612972	0.0000000000	1514.0360630925	602.6298756874	17	18	541.1460612972	3|7|11
55	CONDITIONAL_MEAN	1919.8852899403	9	4	124385.9459078295	92614.7836159636	31771.1622918659	0.0000000000	300.3745139308	0.0000000000	1842.0547470497	727.6061660124	18	13	300.3745139308	3|7|9|11
55	CONDITIONAL_MEAN	1919.8852899403	9	5	108588.3971891237	92618.8956180201	15969.5015711035	0.0000000000	140.2215615503	0.0000000000	2137.4466278425	858.5344523905	20	10	140.2215615503	0|3|7|9|11
55	CONDITIONAL_MEAN	1919.8852899403	9	6	97299.5718387793	87370.8393868667	9928.7324519125	0.0000000000	85.7896931074	0.0000000000	2548.6894953168	988.5699659626	20	6	85.7896931074	0|3|7|8|9|11
55	CONDITIONAL_MEAN	1919.8852899403	9	7	88273.3012803431	82097.8140069887	6175.4872733544	0.0000000000	50.5957595859	0.0000000000	2927.1862260357	1111.9944310786	20	5	50.5957595859	0|1|3|7|8|9|11
55	CONDITIONAL_MEAN	1919.8852899403	9	8	81449.8029540691	77756.4449887202	3693.3579653489	0.0000000000	32.7287034088	0.0000000000	3171.5669973930	1222.8197417451	20	4	32.7287034088	0|3|6|7|8|9|10|11
55	CONDITIONAL_MEAN	1919.8852899403	9	9	77787.0414548649	76667.2982160286	1119.7432388363	0.0000000000	10.9597887611	0.0000000000	3490.1793937323	1327.6453713896	20	3	10.9597887611	0|2|3|6|7|8|9|10|11
56	REALIZED	1843.0766930689	9	2	150371.2188402425	62566.0371352407	87805.1817050018	0.0000000000	817.5757958112	0.0000000000	1054.8668804726	436.9850030361	13	18	817.5757958112	3|7
56	REALIZED	1843.0766930689	9	3	130470.0764532098	70448.4026423069	60021.6738109029	0.0000000000	567.5509391467	0.0000000000	1350.2587612654	567.9132894141	19	16	567.5509391467	0|3|7
56	REALIZED	1843.0766930689	9	4	113735.8749659317	79760.4646586448	33975.4103072869	0.0000000000	339.7814745301	0.0000000000	1728.7554919843	691.3377545301	20	14	339.7814745301	0|1|3|7
56	REALIZED	1843.0766930689	9	5	101845.6606016357	81069.1966226953	20776.4639789404	0.0000000000	218.8360320523	0.0000000000	2006.8316527217	799.0518881523	20	8	218.8360320523	0|1|3|7|10
56	REALIZED	1843.0766930689	9	6	91138.0595182569	77349.1306487220	13788.9288695349	0.0000000000	147.0878032666	0.0000000000	2334.8503366789	924.0281784773	20	8	147.0878032666	0|1|3|7|9|10
56	REALIZED	1843.0766930689	9	7	82300.8278597887	76546.8342970543	5753.9935627343	0.0000000000	77.2839879622	0.0000000000	2606.9814606186	1015.5725653268	20	3	77.2839879622	0|3|5|6|7|9|10
56	REALIZED	1843.0766930689	9	8	77061.3312418091	72576.5440558800	4484.7871859290	0.0000000000	66.2893788117	0.0000000000	2985.4781913375	1138.9970304428	20	3	66.2893788117	0|1|3|5|6|7|9|10
56	REALIZED	1843.0766930689	9	9	72604.6690451461	70452.4300891210	2152.2389560250	0.0000000000	30.4938006034	0.0000000000	3396.7210588119	1269.0325440149	20	3	30.4938006034	0|1|3|5|6|7|8|9|10
56	CONDITIONAL_MEAN	1781.4425964069	9	2	147649.4952775404	57413.5435688544	90235.9517086859	0.0000000000	827.0855712680	0.0000000000	954.3570251389	397.1673027416	16	20	827.0855712680	3|11
56	CONDITIONAL_MEAN	1781.4425964069	9	3	127001.2072287855	81182.4933986747	45818.7138301107	0.0000000000	415.1146480032	0.0000000000	1514.0360630925	602.6298756874	17	18	415.1146480032	3|7|11
56	CONDITIONAL_MEAN	1781.4425964069	9	4	110976.0453756080	87580.6637551931	23395.3816204149	0.0000000000	216.8656670604	0.0000000000	1842.0547470497	727.6061660124	18	13	216.8656670604	3|7|9|11
56	CONDITIONAL_MEAN	1781.4425964069	9	5	96120.1411045887	84324.7045874083	11795.4365171804	0.0000000000	99.8176123926	0.0000000000	2137.4466278425	858.5344523905	20	8	99.8176123926	0|3|7|9|11
56	CONDITIONAL_MEAN	1781.4425964069	9	6	86591.8939956477	79600.0653192159	6991.8286764318	0.0000000000	58.1760600142	0.0000000000	2442.4874674161	1029.0258252858	20	6	58.1760600142	0|3|4|7|9|11
56	CONDITIONAL_MEAN	1781.4425964069	9	7	78724.3094861288	74268.7503545476	4455.5591315812	0.0000000000	34.4943264215	0.0000000000	2927.1862260357	1111.9944310786	20	4	34.4943264215	0|1|3|7|8|9|11
56	CONDITIONAL_MEAN	1781.4425964069	9	8	72857.6794641706	70262.0446124268	2595.6348517439	0.0000000000	21.7312590934	0.0000000000	3171.5669973930	1222.8197417451	20	4	21.7312590934	0|3|6|7|8|9|10|11
56	CONDITIONAL_MEAN	1781.4425964069	9	9	69812.9881935058	68864.6071025189	948.3810909869	0.0000000000	6.1212235824	0.0000000000	3550.0637281119	1346.2442068611	20	1	6.1212235824	0|1|3|6|7|8|9|10|11
57	REALIZED	2209.4823879578	9	2	202026.4052661258	56561.1327319272	145465.2725341986	0.0000000000	1275.0668952304	0.0000000000	954.3570251389	397.1673027416	16	19	1275.0668952304	3|11
57	REALIZED	2209.4823879578	9	3	182062.9527214241	79805.1408717317	102257.8118496925	0.0000000000	891.9042627438	0.0000000000	1514.0360630925	602.6298756874	17	15	891.9042627438	3|7|11
57	REALIZED	2209.4823879578	9	4	163752.4982548400	88038.4547072869	75714.0435475531	0.0000000000	667.0438859297	0.0000000000	1642.2587853235	627.0120223002	19	16	667.0438859297	0|7|9|11
57	REALIZED	2209.4823879578	9	5	147048.9288296886	100612.5688388962	46436.3599907922	0.0000000000	453.7144277514	0.0000000000	2053.5016527978	757.0475358724	19	12	445.0140496693	0|7|8|9|11
57	REALIZED	2209.4823879578	9	6	132139.6757939192	102608.2894425955	29531.3863513237	0.0000000000	269.3657515607	0.0000000000	2548.6894953168	988.5699659626	20	10	269.3657515607	0|3|7|8|9|11
57	REALIZED	2209.4823879578	9	7	121022.2038160381	104025.0703986177	16997.1334174204	0.0000000000	147.5175118379	0.0000000000	2853.7303348905	1159.0613388579	20	8	147.5175118379	0|3|4|7|8|9|11
57	REALIZED	2209.4823879578	9	8	111767.7297842678	103528.4125896886	8239.3171945792	0.0000000000	66.0628157660	0.0000000000	3131.8064956279	1266.7754724801	20	5	66.0628157660	0|3|4|7|8|9|10|11
57	REALIZED	2209.4823879578	9	9	104934.4659680235	99999.3360335484	4935.1299344750	0.0000000000	37.0947501144	0.0000000000	3510.3032263468	1390.1999375961	20	4	37.0947501144	0|1|3|4|7|8|9|10|11
57	CONDITIONAL_MEAN	2305.1303373494	9	2	209097.9915289272	57413.5435688544	151684.4479600728	0.0000000000	1350.7733122106	0.0000000000	954.3570251389	397.1673027416	16	20	1350.7733122106	3|11
57	CONDITIONAL_MEAN	2305.1303373494	9	3	185025.6511062028	96896.4362586311	88129.2148475716	0.0000000000	791.0942742570	0.0000000000	1514.0360630925	602.6298756874	17	20	791.0942742570	3|7|11
57	CONDITIONAL_MEAN	2305.1303373494	9	4	165282.0969736099	110169.4823661146	55112.6146074951	0.0000000000	488.8525938342	0.0000000000	1842.0547470497	727.6061660124	18	18	488.8525938342	3|7|9|11
57	CONDITIONAL_MEAN	2305.1303373494	9	5	146305.7608305984	110990.2212791589	35315.5395514393	0.0000000000	298.3760624146	0.0000000000	2137.4466278425	858.5344523905	20	15	298.3760624146	0|3|7|9|11
57	CONDITIONAL_MEAN	2305.1303373494	9	6	131477.6038907479	113718.2716764427	17759.3322143050	0.0000000000	157.6848533034	0.0000000000	2548.6894953168	988.5699659626	20	9	136.8966312019	0|3|7|8|9|11
57	CONDITIONAL_MEAN	2305.1303373494	9	7	120109.0204310125	109360.0159152075	10749.0045158049	0.0000000000	96.5877686894	0.0000000000	2927.1862260357	1111.9944310786	20	6	96.5877686894	0|1|3|7|8|9|11
57	CONDITIONAL_MEAN	2305.1303373494	9	8	111563.6120806091	106444.2376474041	5119.3744332048	0.0000000000	49.0664263979	0.0000000000	3199.3173499755	1203.5388179281	20	6	49.0664263979	0|3|5|6|7|8|9|11
57	CONDITIONAL_MEAN	2305.1303373494	9	9	105728.6258975517	103665.2331439024	2063.3927536492	0.0000000000	18.5873002261	0.0000000000	3477.3935107128	1311.2529515503	20	4	18.5873002261	0|3|5|6|7|8|9|10|11
58	REALIZED	2470.8536154467	9	2	224145.0982644614	57413.5435688544	166731.5546956070	0.0000000000	1516.4965903078	0.0000000000	954.3570251389	397.1673027416	16	20	1516.4965903078	3|11
58	REALIZED	2470.8536154467	9	3	200113.1295743313	96764.3311848645	103348.7983894669	0.0000000000	959.2657631419	0.0000000000	1514.0360630925	602.6298756874	17	18	959.2657631419	3|7|11
58	REALIZED	2470.8536154467	9	4	179518.8744244833	119025.0562394599	60493.8181850233	0.0000000000	585.3578208605	0.0000000000	1892.5327938114	726.0543408034	19	18	585.3578208605	1|3|7|11
58	REALIZED	2470.8536154467	9	5	160970.0022335234	121467.0545568654	39502.9476766578	0.0000000000	389.1519232978	0.0000000000	2187.9246746042	856.9826271815	20	14	389.1519232978	0|1|3|7|11
58	REALIZED	2470.8536154467	9	6	144247.6120439265	124527.8510727636	19719.7609711628	0.0000000000	177.9807959622	0.0000000000	2515.9433585614	981.9589175064	20	10	177.9807959622	0|1|3|7|9|11
58	REALIZED	2470.8536154467	9	7	133178.0282113198	120407.1198483227	12770.9083629969	0.0000000000	120.0214067689	0.0000000000	2821.7698718812	1070.3921273117	20	7	120.0214067689	0|1|3|5|7|9|11
58	REALIZED	2470.8536154467	9	8	123375.2761684153	116963.8219395336	6411.4542288815	0.0000000000	68.2709281983	0.0000000000	3166.5712132200	1196.9277694720	20	5	68.2709281983	0|1|3|5|6|7|9|11
58	REALIZED	2470.8536154467	9	9	115417.3533529542	113119.9155268216	2297.4378261326	0.0000000000	22.9059756263	0.0000000000	3444.6473739574	1304.6419030942	20	3	22.9059756263	0|1|3|5|6|7|9|10|11
58	CONDITIONAL_MEAN	2056.6425098321	9	2	181344.9242292970	57413.5435688544	123931.3806604425	0.0000000000	1102.2854846932	0.0000000000	954.3570251389	397.1673027416	16	20	1102.2854846932	3|11
58	CONDITIONAL_MEAN	2056.6425098321	9	3	158483.9733426992	92817.6970497418	65666.2762929574	0.0000000000	584.9519134222	0.0000000000	1514.0360630925	602.6298756874	17	18	584.9519134222	3|7|11
58	CONDITIONAL_MEAN	2056.6425098321	9	4	139787.6810004329	92414.8640539061	47372.8169465266	0.0000000000	407.2983487721	0.0000000000	1809.4279438853	733.5581620655	20	15	407.2983487721	0|3|7|11
58	CONDITIONAL_MEAN	2056.6425098321	9	5	122026.2033817460	102405.8538922506	19620.3494894952	0.0000000000	157.6954986864	0.0000000000	2137.4466278425	858.5344523905	20	12	157.6954986864	0|3|7|9|11
58	CONDITIONAL_MEAN	2056.6425098321	9	6	109484.0860279236	99258.3106743638	10225.7753535597	0.0000000000	83.0934714599	0.0000000000	2548.6894953168	988.5699659626	20	7	83.0934714599	0|3|7|8|9|11
58	CONDITIONAL_MEAN	2056.6425098321	9	7	99837.2213173204	93507.0104519929	6330.2108653274	0.0000000000	49.0460191372	0.0000000000	2927.1862260357	1111.9944310786	20	5	49.0460191372	0|1|3|7|8|9|11
58	CONDITIONAL_MEAN	2056.6425098321	9	8	92347.3998989027	89915.4358076280	2431.9640912747	0.0000000000	18.2384728682	0.0000000000	3199.3173499755	1203.5388179281	20	4	18.2384728682	0|3|5|6|7|8|9|11
58	CONDITIONAL_MEAN	2056.6425098321	9	9	87322.6833623999	86515.0292432277	807.6541191723	0.0000000000	7.1851083523	0.0000000000	3477.3935107128	1311.2529515503	20	2	7.1851083523	0|3|5|6|7|8|9|10|11
59	REALIZED	2596.4205580216	9	2	221409.2203842348	56753.1468322054	164656.0735520294	0.0000000000	1654.0804244297	0.0000000000	954.3570251389	397.1673027416	16	19	1654.0804244297	3|11
59	REALIZED	2596.4205580216	9	3	199872.6324331305	83642.9881940079	116229.6442391226	0.0000000000	1179.1594659005	0.0000000000	1514.0360630925	602.6298756874	17	18	1179.1594659005	3|7|11
59	REALIZED	2596.4205580216	9	4	179435.1683290562	94132.1842076825	85302.9841213736	0.0000000000	904.6753100286	0.0000000000	1809.4279438853	733.5581620655	20	16	904.6753100286	0|3|7|11
59	REALIZED	2596.4205580216	9	5	162894.9277586575	102963.2124819681	59931.7152766893	0.0000000000	692.6493589748	0.0000000000	2115.2544572051	821.9913718707	20	15	692.6493589748	0|3|5|7|11
59	REALIZED	2596.4205580216	9	6	148013.0766618413	111359.8042533937	36653.2724084475	0.0000000000	463.4512905280	0.0000000000	2460.0557985439	948.5270140311	20	12	463.4512905280	0|3|5|6|7|11
59	REALIZED	2596.4205580216	9	7	136117.2445327794	113697.7895984045	22419.4549343748	0.0000000000	290.5859173806	0.0000000000	2738.1319592813	1056.2411476532	20	9	290.5859173806	0|3|5|6|7|10|11
59	REALIZED	2596.4205580216	9	8	127125.7306558070	118662.7713420361	8462.9593137707	0.0000000000	98.1568669985	0.0000000000	3066.1506432385	1181.2174379782	20	8	98.1568669985	0|3|5|6|7|9|10|11
59	REALIZED	2596.4205580216	9	9	119898.9040372930	114934.8999203668	4964.0041169261	0.0000000000	44.6852989544	0.0000000000	3444.6473739574	1304.6419030942	20	6	44.6852989544	0|1|3|5|6|7|9|10|11
59	CONDITIONAL_MEAN	2032.7147439874	9	2	176880.6435456412	57413.5435688544	119467.0999767867	0.0000000000	1078.3577188485	0.0000000000	954.3570251389	397.1673027416	16	20	1078.3577188485	3|11
59	CONDITIONAL_MEAN	2032.7147439874	9	3	153784.5596894262	92093.5525167085	61691.0071727176	0.0000000000	562.9521536529	0.0000000000	1514.0360630925	602.6298756874	17	18	562.9521536529	3|7|11
59	CONDITIONAL_MEAN	2032.7147439874	9	4	134624.5160660310	104289.1033998798	30335.4126661512	0.0000000000	289.2776951979	0.0000000000	1842.0547470497	727.6061660124	18	14	289.2776951979	3|7|9|11
59	CONDITIONAL_MEAN	2032.7147439874	9	5	117215.1340193568	101048.1271971723	16167.0068221844	0.0000000000	146.0384154017	0.0000000000	2137.4466278425	858.5344523905	20	12	146.0384154017	0|3|7|9|11
59	CONDITIONAL_MEAN	2032.7147439874	9	6	105890.7619666395	96189.2110451203	9701.5509215191	0.0000000000	81.0238325297	0.0000000000	2548.6894953168	988.5699659626	20	7	81.0238325297	0|3|7|8|9|11
59	CONDITIONAL_MEAN	2032.7147439874	9	7	96983.6944996858	90961.3682717992	6022.3262278866	0.0000000000	47.5094070718	0.0000000000	2927.1862260357	1111.9944310786	20	5	47.5094070718	0|1|3|7|8|9|11
