replication	market_structure	sample	demand_type	total_demand	free_count	fixed_count	total_cost	transport_cost	spot_cost	mqc_penalty	spot_quantity	mqc_shortfall	selected_capacity	selected_mqc	covered_lanes	capacity_short_lanes	lane_capacity_shortfall	selected
2	CURRENT_LANE_TIERS_MQC_1.50	4	REALIZED	1211.1578021565	8	6	59519.7157292562	51717.2593226120	5881.4399284104	1921.0164782339	37.8002409121	116.4193864496	2526.7052006808	1289.2042891399	20	3	37.8002409121	2|4|6|7|10|11
2	CURRENT_LANE_TIERS_MQC_1.50	4	REALIZED	1211.1578021565	8	7	57392.4748312785	51658.4702581121	2314.8813886484	3419.1231845182	15.6962238541	251.0023258761	2827.7546531259	1446.4639041785	20	2	15.6962238541	1|2|4|6|7|10|11
2	CURRENT_LANE_TIERS_MQC_1.50	4	REALIZED	1211.1578021565	8	8	56270.9398679670	51017.4028192931	0.0000000000	5253.5370486739	0.0000000000	370.7986708809	3118.7118086266	1581.9564730374	20	0	0.0000000000	1|2|4|6|7|8|10|11
2	CURRENT_LANE_TIERS_MQC_1.50	4	REALIZED	1211.1578021565	8	9	56929.8654485471	48747.4902722328	0.0000000000	8182.3751763143	0.0000000000	597.5825706206	3501.2312387452	1808.7403727771	20	0	0.0000000000	1|2|3|4|6|7|8|10|11
2	PERSISTENT_CARRIER_FACTOR	4	REALIZED	1211.1578021565	7	2	109425.1530889636	36846.6081798300	72578.5449091337	0.0000000000	538.5413200515	0.0000000000	718.6698283590	210.6499289823	14	17	538.5413200515	7|8
2	PERSISTENT_CARRIER_FACTOR	4	REALIZED	1211.1578021565	7	3	95606.9581287509	48793.1812398875	46813.7768888635	0.0000000000	336.7787899068	0.0000000000	1041.6445369804	349.7791793199	18	14	336.7787899068	4|7|8
2	PERSISTENT_CARRIER_FACTOR	4	REALIZED	1211.1578021565	7	4	83832.3826944600	63576.7294163287	20255.6532781313	0.0000000000	153.3485625099	0.0000000000	1421.0671942102	496.1272924338	20	8	153.3485625099	4|6|7|8
2	PERSISTENT_CARRIER_FACTOR	4	REALIZED	1211.1578021565	7	5	76609.4925379965	67883.0326563219	8726.4598816746	0.0000000000	79.2397769666	0.0000000000	1803.5866243288	647.3165589269	20	6	79.2397769666	3|4|6|7|8
2	PERSISTENT_CARRIER_FACTOR	4	REALIZED	1211.1578021565	7	6	73325.0464557136	72633.1110545724	691.9354011412	0.0000000000	4.9563450780	0.0000000000	2039.5222230021	778.7969388146	20	3	4.9563450780	1|3|4|7|8|9
2	PERSISTENT_CARRIER_FACTOR	4	REALIZED	1211.1578021565	7	7	73269.5119853932	72603.3613836151	666.1506017781	0.0000000000	4.7477407628	0.0000000000	2632.4917959869	870.6947233694	20	2	4.7477407628	1|3|4|7|8|10|11
2	PERSISTENT_CARRIER_FACTOR	4	REALIZED	1211.1578021565	7	8	74147.7469153068	73481.5963135287	666.1506017781	0.0000000000	4.7477407628	0.0000000000	2932.0756878029	985.3887191430	20	2	4.7477407628	0|1|3|4|7|8|10|11
2	PERSISTENT_CARRIER_FACTOR	4	REALIZED	1211.1578021565	7	9	75305.3980721083	74574.0142695096	468.8321460022	262.5516565965	3.7121626927	13.7670271043	3295.4328779583	1145.0887269851	20	1	3.7121626927	0|1|3|4|5|7|8|10|11
2	PERSISTENT_CARRIER_FACTOR_WIDE	4	REALIZED	1211.1578021565	6	2	105959.5077625505	33380.9628534169	72578.5449091337	0.0000000000	538.5413200515	0.0000000000	718.6698283590	210.6499289823	14	17	538.5413200515	7|8
2	PERSISTENT_CARRIER_FACTOR_WIDE	4	REALIZED	1211.1578021565	6	3	91627.2741589801	44813.4972701166	46813.7768888635	0.0000000000	336.7787899068	0.0000000000	1041.6445369804	349.7791793199	18	14	336.7787899068	4|7|8
2	PERSISTENT_CARRIER_FACTOR_WIDE	4	REALIZED	1211.1578021565	6	4	80479.3337239288	60223.6804457975	20255.6532781313	0.0000000000	153.3485625099	0.0000000000	1421.0671942102	496.1272924338	20	8	153.3485625099	4|6|7|8
2	PERSISTENT_CARRIER_FACTOR_WIDE	4	REALIZED	1211.1578021565	6	5	72819.5081995037	64093.0483178290	8726.4598816746	0.0000000000	79.2397769666	0.0000000000	1803.5866243288	647.3165589269	20	6	79.2397769666	3|4|6|7|8
2	PERSISTENT_CARRIER_FACTOR_WIDE	4	REALIZED	1211.1578021565	6	6	70040.3179993041	69306.6598773249	733.6581219792	0.0000000000	5.2867011106	0.0000000000	2140.8220455868	745.3552836546	20	3	5.2867011106	1|3|4|7|8|10
2	PERSISTENT_CARRIER_FACTOR_WIDE	4	REALIZED	1211.1578021565	6	7	70295.6307849419	69629.4801831638	666.1506017781	0.0000000000	4.7477407628	0.0000000000	2632.4917959869	870.6947233694	20	2	4.7477407628	1|3|4|7|8|10|11
2	PERSISTENT_CARRIER_FACTOR_WIDE	4	REALIZED	1211.1578021565	6	8	71669.2771828797	70474.1182223428	666.1506017781	529.0083587588	4.7477407628	26.5918205516	2932.0756878029	985.3887191430	20	2	4.7477407628	0|1|3|4|7|8|10|11
2	PERSISTENT_CARRIER_FACTOR_WIDE	4	REALIZED	1211.1578021565	6	9	73427.3566326844	71882.6350736636	468.8321460022	1075.8894130185	3.7121626927	54.0820532052	3295.4328779583	1145.0887269851	20	1	3.7121626927	0|1|3|4|5|7|8|10|11
2	PERSISTENT_WIDE_MQC_1.25	4	REALIZED	1211.1578021565	6	2	105959.5077625505	33380.9628534169	72578.5449091337	0.0000000000	538.5413200515	0.0000000000	718.6698283590	263.3124112279	14	17	538.5413200515	7|8
2	PERSISTENT_WIDE_MQC_1.25	4	REALIZED	1211.1578021565	6	3	91627.2741589801	44813.4972701166	46813.7768888635	0.0000000000	336.7787899068	0.0000000000	1041.6445369804	437.2239741499	18	14	336.7787899068	4|7|8
2	PERSISTENT_WIDE_MQC_1.25	4	REALIZED	1211.1578021565	6	4	80479.3337239288	60223.6804457975	20255.6532781313	0.0000000000	153.3485625099	0.0000000000	1421.0671942102	620.1591155422	20	8	153.3485625099	4|6|7|8
2	PERSISTENT_WIDE_MQC_1.25	4	REALIZED	1211.1578021565	6	5	73439.7943760979	64713.3344944233	8726.4598816746	0.0000000000	79.2397769666	0.0000000000	1803.5866243288	809.1456986586	20	6	79.2397769666	3|4|6|7|8
2	PERSISTENT_WIDE_MQC_1.25	4	REALIZED	1211.1578021565	6	6	70797.7196207063	69692.4579463616	733.6581219792	371.6035523654	5.2867011106	18.6795063202	2140.8220455868	931.6941045683	20	3	5.2867011106	1|3|4|7|8|10
2	PERSISTENT_WIDE_MQC_1.25	4	REALIZED	1211.1578021565	6	7	71925.5191857517	70344.5160123513	666.1506017781	914.8525716223	4.7477407628	45.9871663897	2632.4917959869	1088.3684042118	20	2	4.7477407628	1|3|4|7|8|10|11
2	PERSISTENT_WIDE_MQC_1.25	4	REALIZED	1211.1578021565	6	8	74496.4979411654	72573.7343146315	666.1506017781	1256.6130247558	4.7477407628	62.6365260948	2932.0756878029	1231.7358989287	20	2	4.7477407628	0|1|3|4|7|8|10|11
2	PERSISTENT_WIDE_MQC_1.25	4	REALIZED	1211.1578021565	6	9	77739.5283317843	71748.6625714305	468.8321460022	5522.0336143515	3.7121626927	260.6476787551	3295.4328779583	1431.3609087314	20	1	3.7121626927	0|1|3|4|5|7|8|10|11
2	PERSISTENT_WIDE_MQC_1.50	4	REALIZED	1211.1578021565	6	2	105959.5077625505	33380.9628534169	72578.5449091337	0.0000000000	538.5413200515	0.0000000000	718.6698283590	315.9748934734	14	17	538.5413200515	7|8
2	PERSISTENT_WIDE_MQC_1.50	4	REALIZED	1211.1578021565	6	3	91627.2741589801	44813.4972701166	46813.7768888635	0.0000000000	336.7787899068	0.0000000000	1041.6445369804	524.6687689799	18	14	336.7787899068	4|7|8
2	PERSISTENT_WIDE_MQC_1.50	4	REALIZED	1211.1578021565	6	4	81030.5891978854	60774.9359197540	20255.6532781313	0.0000000000	153.3485625099	0.0000000000	1421.0671942102	744.1909386506	20	8	153.3485625099	4|6|7|8
2	PERSISTENT_WIDE_MQC_1.50	4	REALIZED	1211.1578021565	6	5	74114.4338116614	65054.8776628026	9059.5561488588	0.0000000000	56.0574243283	0.0000000000	1839.7725931417	960.7733104433	20	5	56.0574243283	3|4|7|8|10
2	PERSISTENT_WIDE_MQC_1.50	4	REALIZED	1211.1578021565	6	6	72107.6886395993	70091.8607761052	733.6581219792	1282.1697415148	5.2867011106	64.4512078468	2140.8220455868	1118.0329254819	20	3	5.2867011106	1|3|4|7|8|10
2	PERSISTENT_WIDE_MQC_1.50	4	REALIZED	1211.1578021565	6	7	74524.7845293160	71649.9126060409	666.1506017781	2208.7213214970	4.7477407628	110.3772366113	2632.4917959869	1306.0420850541	20	2	4.7477407628	1|3|4|7|8|10|11
2	PERSISTENT_WIDE_MQC_1.50	4	REALIZED	1211.1578021565	6	8	78130.2235236594	71473.0412754586	666.1506017781	5991.0316464226	4.7477407628	281.3983112151	2932.0756878029	1478.0830787145	20	2	4.7477407628	0|1|3|4|7|8|10|11
2	PERSISTENT_WIDE_MQC_1.50	4	REALIZED	1211.1578021565	6	9	82498.8896769045	70599.0726901306	468.8321460022	11430.9848407717	3.7121626927	519.9127449082	3295.4328779583	1717.6330904777	20	1	3.7121626927	0|1|3|4|5|7|8|10|11
2	CURRENT_LANE_TIERS	4	CONDITIONAL_MEAN	1978.4115490021	9	2	187538.2315372489	47161.9618938743	140376.2696433747	0.0000000000	1118.5433583112	0.0000000000	868.7394427584	335.1321918153	15	20	1109.6721062437	2|6
2	CURRENT_LANE_TIERS	4	CONDITIONAL_MEAN	1978.4115490021	9	3	157317.2073750846	78187.5623189683	79129.6450561164	0.0000000000	631.5042507679	0.0000000000	1360.4091931584	460.4716315301	16	18	622.6329987004	2|6|11
2	CURRENT_LANE_TIERS	4	CONDITIONAL_MEAN	1978.4115490021	9	4	137775.5371381513	93381.9014004196	44393.6357377317	0.0000000000	345.2704642659	0.0000000000	1683.3839017798	599.6008818677	19	14	336.3992121984	2|4|6|11
2	CURRENT_LANE_TIERS	4	CONDITIONAL_MEAN	1978.4115490021	9	5	120649.3276374694	93653.8602881538	26995.4673493155	0.0000000000	224.0232323138	0.0000000000	2065.9033318985	750.7901483608	19	9	221.3934352886	2|3|4|6|11
2	CURRENT_LANE_TIERS	4	CONDITIONAL_MEAN	1978.4115490021	9	6	108937.5345030393	98030.9916434251	10906.5428596141	0.0000000000	81.0116907016	0.0000000000	2526.7052006808	859.4695260933	20	4	80.5772229145	2|4|6|7|10|11
2	CURRENT_LANE_TIERS	4	CONDITIONAL_MEAN	1978.4115490021	9	7	98580.0408399910	93261.3127725494	5318.7280674415	0.0000000000	50.3563021363	0.0000000000	2909.2246307994	1010.6587925864	20	3	50.3563021363	2|3|4|6|7|10|11
2	CURRENT_LANE_TIERS	4	CONDITIONAL_MEAN	1978.4115490021	9	8	91863.8230110411	88388.2667311820	3475.5562798590	0.0000000000	40.6551600351	0.0000000000	3108.9742606599	1148.9401911055	20	3	38.0253630100	1|2|3|4|6|7|9|11
2	CURRENT_LANE_TIERS	4	CONDITIONAL_MEAN	1978.4115490021	9	9	86557.0270581081	85890.3577744961	666.6692836119	0.0000000000	6.8255330609	0.0000000000	3524.5828867025	1288.4872855880	20	2	6.8255330609	1|2|3|4|6|7|9|10|11
2	CURRENT_LANE_TIERS_MQC_1.50	4	CONDITIONAL_MEAN	1978.4115490021	9	2	187538.2315372489	47161.9618938743	140376.2696433747	0.0000000000	1118.5433583112	0.0000000000	868.7394427584	502.6982877229	15	20	1109.6721062437	2|6
2	CURRENT_LANE_TIERS_MQC_1.50	4	CONDITIONAL_MEAN	1978.4115490021	9	3	157317.2073750846	78187.5623189683	79129.6450561164	0.0000000000	631.5042507679	0.0000000000	1360.4091931584	690.7074472952	16	18	622.6329987004	2|6|11
2	CURRENT_LANE_TIERS_MQC_1.50	4	CONDITIONAL_MEAN	1978.4115490021	9	4	137775.5371381513	93381.9014004196	44393.6357377317	0.0000000000	345.2704642659	0.0000000000	1683.3839017798	899.4013228016	19	14	336.3992121984	2|4|6|11
2	CURRENT_LANE_TIERS_MQC_1.50	4	CONDITIONAL_MEAN	1978.4115490021	9	5	120649.3276374694	93653.8602881538	26995.4673493155	0.0000000000	224.0232323138	0.0000000000	2065.9033318985	1126.1852225413	19	9	221.3934352886	2|3|4|6|11
2	CURRENT_LANE_TIERS_MQC_1.50	4	CONDITIONAL_MEAN	1978.4115490021	9	6	108937.5345030393	98030.9916434251	10906.5428596141	0.0000000000	81.0116907016	0.0000000000	2526.7052006808	1289.2042891399	20	4	80.5772229145	2|4|6|7|10|11
2	CURRENT_LANE_TIERS_MQC_1.50	4	CONDITIONAL_MEAN	1978.4115490021	9	7	99228.0292420937	93579.2129685239	5318.7280674415	330.0882061282	50.3563021363	18.4471689485	2909.2246307994	1515.9881888796	20	3	50.3563021363	2|3|4|6|7|10|11
2	CURRENT_LANE_TIERS_MQC_1.50	4	CONDITIONAL_MEAN	1978.4115490021	9	8	92906.4326622620	89804.7063899663	2499.6622365279	602.0640357678	32.1753193116	33.6466943666	3210.2740832446	1673.2478039182	20	3	32.1753193116	1|2|3|4|6|7|10|11
2	CURRENT_LANE_TIERS_MQC_1.50	4	CONDITIONAL_MEAN	1978.4115490021	9	9	88356.9054421203	86316.1124035250	666.6692836119	1374.1237549833	6.8255330609	86.0216107480	3524.5828867025	1932.7309283820	20	2	6.8255330609	1|2|3|4|6|7|9|10|11
2	PERSISTENT_CARRIER_FACTOR	4	CONDITIONAL_MEAN	1978.4115490021	9	2	195587.8018066262	56869.6099530180	138718.1918536082	0.0000000000	1059.0291257437	0.0000000000	919.3824232584	245.6609894579	14	20	1059.0291257437	7|11
2	PERSISTENT_CARRIER_FACTOR	4	CONDITIONAL_MEAN	1978.4115490021	9	3	174095.7612288641	75529.6858609021	98566.0753679620	0.0000000000	734.4810669842	0.0000000000	1299.5488885056	460.2948949376	18	18	734.4810669842	2|3|7
2	PERSISTENT_CARRIER_FACTOR	4	CONDITIONAL_MEAN	1978.4115490021	9	4	154277.8440668268	107072.0847337897	47205.7593330372	0.0000000000	362.6444683348	0.0000000000	1788.1218660167	580.7931812732	19	14	362.6444683348	2|6|7|11
2	PERSISTENT_CARRIER_FACTOR	4	CONDITIONAL_MEAN	1978.4115490021	9	5	139959.9200174088	107420.1230159470	32539.7970014619	0.0000000000	259.7572285140	0.0000000000	1912.7369446102	621.4667321486	20	11	259.7572285140	4|6|7|8|11
2	PERSISTENT_CARRIER_FACTOR	4	CONDITIONAL_MEAN	1978.4115490021	9	6	129201.1848490778	111550.3941689571	17650.7906801207	0.0000000000	144.5947685886	0.0000000000	2276.8379427831	849.4525323566	20	9	144.5947685886	2|3|4|5|7|8
2	PERSISTENT_CARRIER_FACTOR	4	CONDITIONAL_MEAN	1978.4115490021	9	7	122461.8656320945	120044.2386326123	2417.6269994821	0.0000000000	28.8293515851	0.0000000000	2710.8650007715	912.2030931242	20	4	28.8293515851	3|4|6|7|8|10|11
2	PERSISTENT_CARRIER_FACTOR	4	CONDITIONAL_MEAN	1978.4115490021	9	8	121065.2637618476	120797.4901020255	267.7736598221	0.0000000000	1.7269509129	0.0000000000	3025.1738042294	1085.1918427667	20	1	1.7269509129	3|4|6|7|8|9|10|11
2	PERSISTENT_CARRIER_FACTOR	4	CONDITIONAL_MEAN	1978.4115490021	9	9	120864.1291364995	120596.3554766774	267.7736598221	0.0000000000	1.7269509129	0.0000000000	3388.5309943849	1244.8918506089	20	1	1.7269509129	3|4|5|6|7|8|9|10|11
2	PERSISTENT_CARRIER_FACTOR_WIDE	4	CONDITIONAL_MEAN	1978.4115490021	8	2	193882.4683882696	55164.2765346616	138718.1918536082	0.0000000000	1059.0291257437	0.0000000000	919.3824232584	245.6609894579	14	20	1059.0291257437	7|11
2	PERSISTENT_CARRIER_FACTOR_WIDE	4	CONDITIONAL_MEAN	1978.4115490021	8	3	170777.1017799317	67770.2360051319	103006.8657747998	0.0000000000	786.9603251717	0.0000000000	1210.3395787590	335.9893686971	17	18	786.9603251717	7|8|11
2	PERSISTENT_CARRIER_FACTOR_WIDE	4	CONDITIONAL_MEAN	1978.4115490021	8	4	152265.3994255904	86774.4914915442	65490.9079340462	0.0000000000	467.5741308033	0.0000000000	1622.5235971270	599.4241452752	19	16	467.5741308033	2|3|4|7
2	PERSISTENT_CARRIER_FACTOR_WIDE	4	CONDITIONAL_MEAN	1978.4115490021	8	5	136490.0840452311	92791.5240544417	43698.5599907894	0.0000000000	320.6473166606	0.0000000000	1913.4807526276	689.7525245145	19	12	320.6473166606	2|3|4|7|8
2	PERSISTENT_CARRIER_FACTOR_WIDE	4	CONDITIONAL_MEAN	1978.4115490021	8	6	124070.5618382507	106419.7711581299	17650.7906801207	0.0000000000	144.5947685886	0.0000000000	2276.8379427831	849.4525323566	20	9	144.5947685886	2|3|4|5|7|8
2	PERSISTENT_CARRIER_FACTOR_WIDE	4	CONDITIONAL_MEAN	1978.4115490021	8	7	118092.1817413565	115048.1680355126	3044.0137058438	0.0000000000	29.7782285774	0.0000000000	2692.4465688257	988.9996268391	20	6	29.7782285774	2|3|4|5|7|8|10
2	PERSISTENT_CARRIER_FACTOR_WIDE	4	CONDITIONAL_MEAN	1978.4115490021	8	8	117013.5111453375	114409.8676861625	2603.6434591749	0.0000000000	26.4762061736	0.0000000000	3184.1163192258	1114.3390665539	20	4	26.4762061736	2|3|4|5|7|8|10|11
2	PERSISTENT_CARRIER_FACTOR_WIDE	4	CONDITIONAL_MEAN	1978.4115490021	8	9	117114.6609901252	116187.8489658693	926.8120242559	0.0000000000	5.1857539676	0.0000000000	3308.6922289711	1213.2377332686	20	2	5.1857539676	0|3|4|5|7|8|9|10|11
2	PERSISTENT_WIDE_MQC_1.25	4	CONDITIONAL_MEAN	1978.4115490021	8	2	193882.4683882696	55164.2765346616	138718.1918536082	0.0000000000	1059.0291257437	0.0000000000	919.3824232584	307.0762368223	14	20	1059.0291257437	7|11
2	PERSISTENT_WIDE_MQC_1.25	4	CONDITIONAL_MEAN	1978.4115490021	8	3	170777.1017799317	67770.2360051319	103006.8657747998	0.0000000000	786.9603251717	0.0000000000	1210.3395787590	419.9867108714	17	18	786.9603251717	7|8|11
2	PERSISTENT_WIDE_MQC_1.25	4	CONDITIONAL_MEAN	1978.4115490021	8	4	152265.3994255904	86774.4914915442	65490.9079340462	0.0000000000	467.5741308033	0.0000000000	1622.5235971270	749.2801815941	19	16	467.5741308033	2|3|4|7
2	PERSISTENT_WIDE_MQC_1.25	4	CONDITIONAL_MEAN	1978.4115490021	8	5	136490.0840452311	92791.5240544417	43698.5599907894	0.0000000000	320.6473166606	0.0000000000	1913.4807526276	862.1906556431	19	12	320.6473166606	2|3|4|7|8
2	PERSISTENT_WIDE_MQC_1.25	4	CONDITIONAL_MEAN	1978.4115490021	8	6	124077.2127809873	106426.4221008665	17650.7906801207	0.0000000000	144.5947685886	0.0000000000	2276.8379427831	1061.8156654458	20	9	144.5947685886	2|3|4|5|7|8
2	PERSISTENT_WIDE_MQC_1.25	4	CONDITIONAL_MEAN	1978.4115490021	8	7	118192.8949029567	115148.8811971128	3044.0137058438	0.0000000000	29.7782285774	0.0000000000	2692.4465688257	1236.2495335489	20	6	29.7782285774	2|3|4|5|7|8|10
2	PERSISTENT_WIDE_MQC_1.25	4	CONDITIONAL_MEAN	1978.4115490021	8	8	117954.2362152086	115350.5927560337	2603.6434591749	0.0000000000	26.4762061736	0.0000000000	3184.1163192258	1392.9238331924	20	4	26.4762061736	2|3|4|5|7|8|10|11
2	PERSISTENT_WIDE_MQC_1.25	4	CONDITIONAL_MEAN	1978.4115490021	8	9	118865.5477385635	116766.8530639420	1773.4314604384	325.2632141831	19.3056304671	16.3501027543	3295.4328779583	1431.3609087314	20	2	19.3056304671	0|1|3|4|5|7|8|10|11
2	PERSISTENT_WIDE_MQC_1.50	4	CONDITIONAL_MEAN	1978.4115490021	7	2	193882.4683882696	55164.2765346616	138718.1918536082	0.0000000000	1059.0291257437	0.0000000000	919.3824232584	368.4914841868	14	20	1059.0291257437	7|11
2	PERSISTENT_WIDE_MQC_1.50	4	CONDITIONAL_MEAN	1978.4115490021	7	3	170777.1017799317	67770.2360051319	103006.8657747998	0.0000000000	786.9603251717	0.0000000000	1210.3395787590	503.9840530456	17	18	786.9603251717	7|8|11
2	PERSISTENT_WIDE_MQC_1.50	4	CONDITIONAL_MEAN	1978.4115490021	7	4	152265.3994255904	86774.4914915442	65490.9079340462	0.0000000000	467.5741308033	0.0000000000	1622.5235971270	899.1362179129	19	16	467.5741308033	2|3|4|7
2	PERSISTENT_WIDE_MQC_1.50	4	CONDITIONAL_MEAN	1978.4115490021	7	5	136490.0840452311	92791.5240544417	43698.5599907894	0.0000000000	320.6473166606	0.0000000000	1913.4807526276	1034.6287867717	19	12	320.6473166606	2|3|4|7|8
2	PERSISTENT_WIDE_MQC_1.50	4	CONDITIONAL_MEAN	1978.4115490021	7	6	124301.7079230525	106650.9172429318	17650.7906801207	0.0000000000	144.5947685886	0.0000000000	2276.8379427831	1274.1787985350	20	9	144.5947685886	2|3|4|5|7|8
2	PERSISTENT_WIDE_MQC_1.50	4	CONDITIONAL_MEAN	1978.4115490021	7	7	118743.8635125973	116326.2365131150	2417.6269994821	0.0000000000	28.8293515851	0.0000000000	2710.8650007715	1368.3046396863	20	4	28.8293515851	3|4|6|7|8|10|11
2	PERSISTENT_WIDE_MQC_1.50	4	CONDITIONAL_MEAN	1978.4115490021	7	8	119440.2866322707	115635.5185062305	3804.7681260402	0.0000000000	35.2020559287	0.0000000000	2994.3834255132	1560.3734754391	20	5	35.2020559287	0|3|4|5|7|8|10|11
2	PERSISTENT_WIDE_MQC_1.50	4	CONDITIONAL_MEAN	1978.4115490021	7	9	120991.9839651677	117714.1182115095	1773.4314604384	1504.4342932199	19.3056304671	75.6238461919	3295.4328779583	1717.6330904777	20	2	19.3056304671	0|1|3|4|5|7|8|10|11
2	CURRENT_LANE_TIERS	5	REALIZED	1380.7286660329	9	2	112042.7558354639	48550.9481737465	63491.8076617174	0.0000000000	497.8260120950	0.0000000000	980.9865359287	314.1235184163	15	15	497.8260120950	2|11
2	CURRENT_LANE_TIERS	5	REALIZED	1380.7286660329	9	3	89210.6519033785	61060.6239630142	28150.0279403643	0.0000000000	248.1981973221	0.0000000000	1360.4091931584	460.4716315301	16	10	248.1981973221	2|6|11
2	CURRENT_LANE_TIERS	5	REALIZED	1380.7286660329	9	4	78427.9843789357	66667.1720785023	11760.8123004334	0.0000000000	113.9716188529	0.0000000000	1788.1218660167	580.7931812732	19	7	113.9716188529	2|6|7|11
2	CURRENT_LANE_TIERS	5	REALIZED	1380.7286660329	9	5	69966.5687229621	61073.7243646169	8892.8443583452	0.0000000000	98.6048630748	0.0000000000	2151.4790561722	740.4931891153	19	5	98.6048630748	2|5|6|7|11
2	CURRENT_LANE_TIERS	5	REALIZED	1380.7286660329	9	6	63776.8851298685	59428.3046988107	4348.5804310578	0.0000000000	41.0639178922	0.0000000000	2380.2121353564	923.7788980034	20	4	41.0639178922	2|3|4|6|9|11
2	CURRENT_LANE_TIERS	5	REALIZED	1380.7286660329	9	7	58967.2086550629	58357.0226834001	524.2513335879	85.9346380750	11.9569604662	4.8025065957	2807.9248082147	1044.1004477464	20	2	11.9569604662	2|3|4|6|7|9|11
2	CURRENT_LANE_TIERS	5	REALIZED	1380.7286660329	9	8	55704.4160317444	55094.2300600815	524.2513335879	85.9346380750	11.9569604662	4.8025065957	3171.2819983702	1203.8004555886	20	2	11.9569604662	2|3|4|5|6|7|9|11
2	CURRENT_LANE_TIERS	5	REALIZED	1380.7286660329	9	9	54237.3430862675	53603.8819554449	46.1170002158	587.3441306068	1.1987864323	40.2545720992	3470.8658901862	1318.4944513622	20	1	1.1987864323	0|2|3|4|5|6|7|9|11
2	CURRENT_LANE_TIERS_MQC_1.50	5	REALIZED	1380.7286660329	8	2	112042.7558354639	48550.9481737465	63491.8076617174	0.0000000000	497.8260120950	0.0000000000	980.9865359287	471.1852776244	15	15	497.8260120950	2|11
2	CURRENT_LANE_TIERS_MQC_1.50	5	REALIZED	1380.7286660329	8	3	89210.6519033785	61060.6239630142	28150.0279403643	0.0000000000	248.1981973221	0.0000000000	1360.4091931584	690.7074472952	16	10	248.1981973221	2|6|11
2	CURRENT_LANE_TIERS_MQC_1.50	5	REALIZED	1380.7286660329	8	4	78427.9843789357	66667.1720785023	11760.8123004334	0.0000000000	113.9716188529	0.0000000000	1788.1218660167	871.1897719097	19	7	113.9716188529	2|6|7|11
2	CURRENT_LANE_TIERS_MQC_1.50	5	REALIZED	1380.7286660329	8	5	70587.1184209449	61321.4058154711	8892.8443583452	372.8682471286	98.6048630748	36.3001644202	2151.4790561722	1110.7397836730	19	5	98.6048630748	2|5|6|7|11
2	CURRENT_LANE_TIERS_MQC_1.50	5	REALIZED	1380.7286660329	8	6	65823.5006120830	59508.4918482062	4348.5804310578	1966.4283328190	41.0639178922	126.5573133383	2380.2121353564	1385.6683470051	20	4	41.0639178922	2|3|4|6|9|11
2	CURRENT_LANE_TIERS_MQC_1.50	5	REALIZED	1380.7286660329	8	7	62153.6256767471	58637.9474363308	524.2513335879	2991.4269068284	11.9569604662	200.5048590893	2807.9248082147	1566.1506716196	20	2	11.9569604662	2|3|4|6|7|9|11
2	CURRENT_LANE_TIERS_MQC_1.50	5	REALIZED	1380.7286660329	8	8	60663.2036224910	55518.8757049096	402.3723973651	4741.9555202162	10.4594524453	353.1410730707	3108.9742606599	1723.4102866583	20	1	10.4594524453	1|2|3|4|6|7|9|11
2	CURRENT_LANE_TIERS_MQC_1.50	5	REALIZED	1380.7286660329	8	9	61280.3931105394	54449.2747814662	46.1170002158	6785.0013288574	1.1987864323	515.9214007180	3408.5581524759	1895.4512803186	20	1	1.1987864323	0|1|2|3|4|6|7|9|11
